Unique-id,namea_x,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,avgTimeCorrectAction,percentageRecent5Wrong,timePerActionChange,efficiencyScore,changeInKnowledge,avgBugVsAvgRight,totalWrongActions,avgActionDuration,recentCorrectnessChange,help,Pknow-2,pknow-1,time
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-37,stuZu26cso,N,0.666666667,0.0,0,0,0,0,0,0.666666667,12.33333333,0.004383092,0.932301844,0.65755486,0.333333333,2.0,0,1.0,18.40808081,1.0,1.0,0,1.666666667,0.0,0,0,18.49999998575,0.33333333340000004,-6.074747480000001,0.004383092,1.999995292,-0.666666667,0.0,6.168858211,0.0,0,0.999995292,0.999995292,21
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-38,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.236363636,1.057656011,-0.526621748,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0.0,-inf,-0.11170861799999998,-1.0,0.0,2.381818182,1.666666667,0,0.888286674,0.888286674,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-39,stuZc8lpaw,N,0.0,0.0,0,0,0,0,0,1.0,25.0,1.089678511,0.357656514,0.019194976,1.0,3.0,0,0.0,18.625,2.0,2.0,0,3.0,0.0,0,0,inf,0.6,6.375,0.0,0.016197556999999918,0.0,0.0,13.0448392555,-3.0,0,0.904484231,-1.0,25
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-4,stuZ6n5zl1,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.205293816,-0.976620197,-1.248916337,0.0,0.0,0,0.0,7.551282051,0.0,0.0,0,1.0,0.0,0,0,9.5,0.2,1.9487179489999997,-inf,1.9989163429999999,-1.0,0.0,4.647353092,2.0,0,0.998916343,0.998916343,2
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-4,stuZ6n5zl1,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.205293816,-0.976620197,-1.248916337,0.0,0.0,0,0.0,7.551282051,0.0,0.0,0,1.0,0.0,0,0,9.5,0.2,1.9487179489999997,-inf,0.0010836570000000156,-1.0,0.0,4.647353092,0.0,0,1.0,1.0,17
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-41,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,49.0,0.101928375,0.6751857,14.07871222,0.0,0.0,0,0.0,31.83333333,0.0,0.0,0,1.0,0.0,0,0,49.0,0.2,17.16666667,inf,-0.00010084799999998673,-1.0,0.0,24.5509641875,0.0,0,0.999899152,0.999899152,49
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-43,stuZ4lil98,N,0.5,0.0,0,0,0,0,0,0.0,13.5,-0.293637847,2.364996078,1.294046051,0.5,0.5,0,1.0,21.46428571,0.0,0.0,0,2.0,0.0,0,0,27.0,0.4,-7.964285709999999,-inf,-0.772407683,-0.5,0.0,6.6031810765,-1.0,0,0.227491469,0.227491469,17
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-43,stuZ4lil98,N,0.5,0.0,0,0,0,0,0,0.0,13.5,-0.293637847,2.364996078,1.294046051,0.5,0.5,0,1.0,21.46428571,0.0,0.0,0,2.0,0.0,0,0,27.0,0.4,-7.964285709999999,-inf,0.7725084499999999,-0.5,0.0,6.6031810765,0.0,0,0.999999919,0.999999919,10
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44,stuZ5qilc2,N,0.75,0.0,0,0,0,0,0,0.25,7.0,0.029684787,-1.270300057,-1.815231994,0.25,1.5,0,1.75,6.806998557,0.0,0.0,0,0.0,0.0,0,0,9.333333333333334,0.0,0.193001443,0.089054361,8.000000006891383e-08,-0.75,0.0,3.5148423935,2.0,0,0.999999999,0.999999999,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44,stuZ5qilc2,N,0.75,0.0,0,0,0,0,0,0.25,7.0,0.029684787,-1.270300057,-1.815231994,0.25,1.5,0,1.75,6.806998557,0.0,0.0,0,0.0,0.0,0,0,9.333333333333334,0.0,0.193001443,0.089054361,-8.140400000000714e-05,-0.75,0.0,3.5148423935,0.0,0,0.999918595,0.999918595,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44,stuZ5qilc2,N,0.75,0.0,0,0,0,0,0,0.25,7.0,0.029684787,-1.270300057,-1.815231994,0.25,1.5,0,1.75,6.806998557,0.0,0.0,0,0.0,0.0,0,0,9.333333333333334,0.0,0.193001443,0.089054361,7.202799999994625e-05,-0.75,0.0,3.5148423935,0.0,0,0.999990623,0.999990623,0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44,stuZ5qilc2,N,0.75,0.0,0,0,0,0,0,0.25,7.0,0.029684787,-1.270300057,-1.815231994,0.25,1.5,0,1.75,6.806998557,0.0,0.0,0,0.0,0.0,0,0,9.333333333333334,0.0,0.193001443,0.089054361,-0.195996622,-0.75,0.0,3.5148423935,0.0,0,0.803994001,-1.0,18
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-45,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.0,-0.455390746,3.386154382,2.520756994,1.0,5.5,0,3.5,10.41964286,2.0,4.0,0,3.0,1.0,0,0,inf,0.6,-5.41964286,-0.0,1.28609832,0.0,3.5,2.272304627,-3.0,0,0.28609832,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-45,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.0,-0.455390746,3.386154382,2.520756994,1.0,5.5,0,3.5,10.41964286,2.0,4.0,0,3.0,1.0,0,0,inf,0.6,-5.41964286,-0.0,1.28609832,0.0,3.5,2.272304627,0.0,0,0.28609832,-1.0,6
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-46,stuZgy46jl,N,0.5,0.0,0,0,0,0,0,0.0,7.5,-0.247866306,-0.939708015,-1.637211125,0.5,0.5,0,1.0,6.933333333,0.0,0.0,0,1.5,0.0,0,0,15.0,0.3,0.5666666669999998,-inf,1.9989163429999999,-0.5,0.0,3.626066847,1.5,0,0.998916343,0.998916343,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-46,stuZgy46jl,N,0.5,0.0,0,0,0,0,0,0.0,7.5,-0.247866306,-0.939708015,-1.637211125,0.5,0.5,0,1.0,6.933333333,0.0,0.0,0,1.5,0.0,0,0,15.0,0.3,0.5666666669999998,-inf,0.0010836370000000262,-0.5,0.0,3.626066847,0.0,0,0.99999998,0.99999998,12
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-47,stuZxoxmpe,N,0.5,0.0,0,0,0,0,0,0.5,34.0,-0.292504074,-1.113328172,-2.610851946,0.5,1.0,0,1.5,8.639037433,0.5,0.5,0,1.5,0.0,0,0,68.0,0.3,25.360962567,-0.292504074,1.9999999989472883e-08,-0.5,0.0,16.853747963,0.0,0,1.0,-1.0,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-47,stuZxoxmpe,N,0.5,0.0,0,0,0,0,0,0.5,34.0,-0.292504074,-1.113328172,-2.610851946,0.5,1.0,0,1.5,8.639037433,0.5,0.5,0,1.5,0.0,0,0,68.0,0.3,25.360962567,-0.292504074,2.0,-0.5,0.0,16.853747963,0.0,0,1.0,1.0,65
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-49,stuZet5bzv,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.025278059,-1.107278063,-2.144403284,0.0,0.0,0,0.0,15.0,0.0,0.0,0,1.0,0.0,0,0,13.0,0.2,-2.0,inf,-6.900000004694817e-08,-1.0,0.0,6.5126390295,0.5,0,0.999999931,0.999999931,13
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-5,stuZet5bzv,N,0.75,0.0,0,0,0,0,0,0.25,5.75,-0.417381366,-1.133447204,-2.014753183,0.25,2.5,0,2.75,11.09025533,0.25,0.25,0,0.75,0.0,0,0,7.666666666666667,0.15,-5.34025533,-1.252144098,-0.266007911,-0.75,0.0,2.666309317,0.25,0,0.73399202,0.73399202,6
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-5,stuZet5bzv,N,0.75,0.0,0,0,0,0,0,0.25,5.75,-0.417381366,-1.133447204,-2.014753183,0.25,2.5,0,2.75,11.09025533,0.25,0.25,0,0.75,0.0,0,0,7.666666666666667,0.15,-5.34025533,-1.252144098,0.0,-0.75,0.0,2.666309317,0.0,0,0.73399202,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-5,stuZet5bzv,N,0.75,0.0,0,0,0,0,0,0.25,5.75,-0.417381366,-1.133447204,-2.014753183,0.25,2.5,0,2.75,11.09025533,0.25,0.25,0,0.75,0.0,0,0,7.666666666666667,0.15,-5.34025533,-1.252144098,1.999913855,-0.75,0.0,2.666309317,0.0,0,0.999913855,0.999913855,6
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-5,stuZet5bzv,N,0.75,0.0,0,0,0,0,0,0.25,5.75,-0.417381366,-1.133447204,-2.014753183,0.25,2.5,0,2.75,11.09025533,0.25,0.25,0,0.75,0.0,0,0,7.666666666666667,0.15,-5.34025533,-1.252144098,7.813500000009022e-05,-0.75,0.0,2.666309317,0.0,0,0.99999199,0.99999199,7
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,-1.5023000000002895e-05,0.0,5.555555558111111,3.8246772559999997,-2.75,0,0.999976967,-1.0,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,1.999976967,0.0,5.555555558111111,3.8246772559999997,0.0,0,0.999976967,-1.0,2
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,1.999976967,0.0,5.555555558111111,3.8246772559999997,0.0,0,0.999976967,-1.0,0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,1.999976967,0.0,5.555555558111111,3.8246772559999997,0.0,0,0.999976967,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,1.999976967,0.0,5.555555558111111,3.8246772559999997,0.0,0,0.999976967,-1.0,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-50,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.833333333,7.833333333,-0.183978821,-1.614681914,-2.164629338,1.0,12.33333333,0,8.333333333,7.98542396,2.5,4.166666667,0,3.5,0.666666667,0,0,inf,0.7,-0.15209062700000064,-0.0,1.999929914,0.0,5.555555558111111,3.8246772559999997,0.0,0,0.999929914,0.999929914,35
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-51,stuZbsj5kw,N,1.0,0.0,0,0,0,0,0,0.0,32.0,2.071020408,0.660649835,-0.521409273,0.0,2.0,0,0.0,34.66666667,0.0,0.0,0,0.0,0.0,0,0,32.0,0.0,-2.666666669999998,inf,-0.001013570999999991,-1.0,0.0,17.035510204,3.5,0,0.998916343,0.998916343,32
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-53,stuZxdul63,N,1.0,0.0,0,0,0,0,0,0.5,4.0,-0.425242933,-1.367510777,-1.480729624,0.0,0.5,0,0.0,6.666666667,0.5,0.5,0,1.0,0.0,0,0,4.0,0.2,-2.6666666670000003,-0.850485866,-0.771424874,-1.0,0.0,1.7873785335,-1.0,0,0.227491469,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-53,stuZxdul63,N,1.0,0.0,0,0,0,0,0,0.5,4.0,-0.425242933,-1.367510777,-1.480729624,0.0,0.5,0,0.0,6.666666667,0.5,0.5,0,1.0,0.0,0,0,4.0,0.2,-2.6666666670000003,-0.850485866,1.9989163429999999,-1.0,0.0,1.7873785335,0.0,0,0.998916343,0.998916343,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-54,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.0,11.5,0.137053771,-0.816860263,-1.922547917,0.0,0.5,0,0.0,10.625,0.0,0.0,0,1.0,0.0,0,0,11.5,0.2,0.875,inf,0.0010836490000000198,-1.0,0.0,5.8185268855,0.0,0,0.999999992,0.999999992,8
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-54,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.0,11.5,0.137053771,-0.816860263,-1.922547917,0.0,0.5,0,0.0,10.625,0.0,0.0,0,1.0,0.0,0,0,11.5,0.2,0.875,inf,-0.0015063440000000483,-1.0,0.0,5.8185268855,0.0,0,0.998493648,0.998493648,15
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.318407459,-0.936904177,-1.66245727,0.0,2.4,0,0.0,4.715897436,0.0,0.0,0,0.8,0.0,0,0,5.0,0.16,0.28410256400000033,-inf,0.0015062710000000035,-1.0,0.0,2.3407962705,0.19999999999999996,0,0.999999919,0.999999919,7
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.318407459,-0.936904177,-1.66245727,0.0,2.4,0,0.0,4.715897436,0.0,0.0,0,0.8,0.0,0,0,5.0,0.16,0.28410256400000033,-inf,-0.1117132449999999,-1.0,0.0,2.3407962705,0.0,0,0.888286674,0.888286674,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.318407459,-0.936904177,-1.66245727,0.0,2.4,0,0.0,4.715897436,0.0,0.0,0,0.8,0.0,0,0,5.0,0.16,0.28410256400000033,-inf,0.11161247799999996,-1.0,0.0,2.3407962705,0.0,0,0.999899152,0.999899152,1
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.318407459,-0.936904177,-1.66245727,0.0,2.4,0,0.0,4.715897436,0.0,0.0,0,0.8,0.0,0,0,5.0,0.16,0.28410256400000033,-inf,9.147099999995412e-05,-1.0,0.0,2.3407962705,0.0,0,0.999990623,0.999990623,0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.318407459,-0.936904177,-1.66245727,0.0,2.4,0,0.0,4.715897436,0.0,0.0,0,0.8,0.0,0,0,5.0,0.16,0.28410256400000033,-inf,-0.11170394899999991,-1.0,0.0,2.3407962705,0.0,0,0.888286674,0.888286674,14
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-56,stuZjsrh2j,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.5650624,-1.547876322,-2.084349445,0.0,0.333333333,0,0.0,5.888888889,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,-1.8888888890000004,-inf,0.11171245399999996,-1.0,0.0,1.7174688,0.8,0,0.999999128,0.999999128,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-56,stuZjsrh2j,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.5650624,-1.547876322,-2.084349445,0.0,0.333333333,0,0.0,5.888888889,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,-1.8888888890000004,-inf,8.719999999851069e-07,-1.0,0.0,1.7174688,0.0,0,1.0,1.0,0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-56,stuZjsrh2j,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.5650624,-1.547876322,-2.084349445,0.0,0.333333333,0,0.0,5.888888889,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,-1.8888888890000004,-inf,-0.0010836570000000156,-1.0,0.0,1.7174688,0.0,0,0.998916343,0.998916343,8
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-57,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.44337653,-1.214163088,-1.362124242,0.0,1.8,0,0.0,6.451911765,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-1.4519117650000002,-inf,0.0010836490000000198,-1.0,0.0,2.278311735,-1.0,0,0.999999992,0.999999992,1
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-57,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.44337653,-1.214163088,-1.362124242,0.0,1.8,0,0.0,6.451911765,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-1.4519117650000002,-inf,-8.639999999893178e-07,-1.0,0.0,2.278311735,0.0,0,0.999999128,0.999999128,1
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-57,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.44337653,-1.214163088,-1.362124242,0.0,1.8,0,0.0,6.451911765,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-1.4519117650000002,-inf,6.59999999985672e-07,-1.0,0.0,2.278311735,0.0,0,0.999999788,0.999999788,7
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-57,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.44337653,-1.214163088,-1.362124242,0.0,1.8,0,0.0,6.451911765,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-1.4519117650000002,-inf,1.9200000000996198e-07,-1.0,0.0,2.278311735,0.0,0,0.99999998,0.99999998,8
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-57,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.44337653,-1.214163088,-1.362124242,0.0,1.8,0,0.0,6.451911765,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-1.4519117650000002,-inf,1.9999999989472883e-08,-1.0,0.0,2.278311735,0.0,0,1.0,1.0,8
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58,stuZ5lp7k7,N,0.25,0.0,0,0,0,0,0,0.75,10.25,-0.455970275,-1.263031704,-1.559477202,0.75,2.25,0,0.0,16.23130342,0.75,0.75,0,1.0,0.0,0,0,41.0,0.2,-5.98130342,-0.15199009166666666,-0.005012781999999993,-0.25,0.0,4.8970148625,0.0,0,0.994987218,-1.0,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58,stuZ5lp7k7,N,0.25,0.0,0,0,0,0,0,0.75,10.25,-0.455970275,-1.263031704,-1.559477202,0.75,2.25,0,0.0,16.23130342,0.75,0.75,0,1.0,0.0,0,0,41.0,0.2,-5.98130342,-0.15199009166666666,1.976758585,-0.25,0.0,4.8970148625,0.0,0,0.976758585,-1.0,1
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58,stuZ5lp7k7,N,0.25,0.0,0,0,0,0,0,0.75,10.25,-0.455970275,-1.263031704,-1.559477202,0.75,2.25,0,0.0,16.23130342,0.75,0.75,0,1.0,0.0,0,0,41.0,0.2,-5.98130342,-0.15199009166666666,1.976758585,-0.25,0.0,4.8970148625,0.0,0,0.976758585,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58,stuZ5lp7k7,N,0.25,0.0,0,0,0,0,0,0.75,10.25,-0.455970275,-1.263031704,-1.559477202,0.75,2.25,0,0.0,16.23130342,0.75,0.75,0,1.0,0.0,0,0,41.0,0.2,-5.98130342,-0.15199009166666666,1.8882866740000002,-0.25,0.0,4.8970148625,0.0,0,0.888286674,0.888286674,31
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-59,stuZu26cso,N,1.0,0.0,0,0,0,0,0,1.0,11.0,0.388861014,0.240675698,-0.486201706,0.0,0.0,0,0.0,10.0,3.0,5.0,0,0.0,0.0,0,0,11.0,0.0,1.0,0.388861014,0.11171331799999995,-1.0,0.0,5.694430507,1.0,0,0.999999992,-1.0,11
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-6,stuZgkj7bs,N,1.0,0.0,0,0,0,0,0,0.0,8.0,-0.201306178,0.643633032,0.19308448,0.0,1.5,0,0.0,8.875,0.0,0.0,0,0.0,0.0,0,0,8.0,0.0,-0.875,-inf,1.8882866740000002,-1.0,0.0,3.899346911,0.0,0,0.888286674,0.888286674,9
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-6,stuZgkj7bs,N,1.0,0.0,0,0,0,0,0,0.0,8.0,-0.201306178,0.643633032,0.19308448,0.0,1.5,0,0.0,8.875,0.0,0.0,0,0.0,0.0,0,0,8.0,0.0,-0.875,-inf,0.11171068899999992,-1.0,0.0,3.899346911,0.0,0,0.999997363,0.999997363,7
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-60,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.472750263,-0.613211159,-1.682192726,0.0,0.5,0,0.0,10.2,0.0,0.0,0,0.5,0.0,0,0,8.5,0.1,-1.6999999999999993,-inf,-0.11171068899999992,-1.0,0.0,4.0136248685,-0.5,0,0.888286674,0.888286674,0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-60,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.472750263,-0.613211159,-1.682192726,0.0,0.5,0,0.0,10.2,0.0,0.0,0,0.5,0.0,0,0,8.5,0.1,-1.6999999999999993,-inf,0.11170394899999991,-1.0,0.0,4.0136248685,0.0,0,0.999990623,0.999990623,17
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-63,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,49.0,-0.176276771,-1.991718845,-1.826723108,0.0,0.0,0,0.0,40.0,0.0,0.0,0,1.0,0.0,0,0,49.0,0.2,9.0,-inf,-0.001074279999999983,-1.0,0.0,24.4118616145,-0.5,0,0.998916343,0.998916343,49
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-65,stuZ4lil98,N,1.0,0.0,0,0,0,0,0,0.75,4.25,-0.506544396,-1.538155915,-2.356275074,0.0,0.0,0,0.0,4.235227273,1.5,2.25,0,0.75,0.0,0,0,4.25,0.15,0.01477272700000043,-0.675392528,0.0010827850000000305,-1.0,0.0,1.871727802,0.25,0,0.999999128,-1.0,3
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-65,stuZ4lil98,N,1.0,0.0,0,0,0,0,0,0.75,4.25,-0.506544396,-1.538155915,-2.356275074,0.0,0.0,0,0.0,4.235227273,1.5,2.25,0,0.75,0.0,0,0,4.25,0.15,0.01477272700000043,-0.675392528,1.999999128,-1.0,0.0,1.871727802,0.0,0,0.999999128,-1.0,2
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-65,stuZ4lil98,N,1.0,0.0,0,0,0,0,0,0.75,4.25,-0.506544396,-1.538155915,-2.356275074,0.0,0.0,0,0.0,4.235227273,1.5,2.25,0,0.75,0.0,0,0,4.25,0.15,0.01477272700000043,-0.675392528,1.999999128,-1.0,0.0,1.871727802,0.0,0,0.999999128,-1.0,1
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-65,stuZ4lil98,N,1.0,0.0,0,0,0,0,0,0.75,4.25,-0.506544396,-1.538155915,-2.356275074,0.0,0.0,0,0.0,4.235227273,1.5,2.25,0,0.75,0.0,0,0,4.25,0.15,0.01477272700000043,-0.675392528,2.0,-1.0,0.0,1.871727802,0.0,0,1.0,1.0,11
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-67,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.5,-0.448733097,-0.560570486,-0.424887858,1.0,3.5,0,0.75,9.717261905,2.0,2.5,0,2.0,0.0,0,0,inf,0.4,-4.217261905000001,-0.0,-0.7725085309999999,0.0,0.0,2.5256334515,-1.25,0,0.227491469,-1.0,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-67,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.5,-0.448733097,-0.560570486,-0.424887858,1.0,3.5,0,0.75,9.717261905,2.0,2.5,0,2.0,0.0,0,0,inf,0.4,-4.217261905000001,-0.0,1.227491469,0.0,0.0,2.5256334515,0.0,0,0.227491469,-1.0,2
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-67,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.5,-0.448733097,-0.560570486,-0.424887858,1.0,3.5,0,0.75,9.717261905,2.0,2.5,0,2.0,0.0,0,0,inf,0.4,-4.217261905000001,-0.0,1.227491469,0.0,0.0,2.5256334515,0.0,0,0.227491469,-1.0,4
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-67,stuZm4l2iq,N,0.0,0.0,0,0,0,0,0,1.0,5.5,-0.448733097,-0.560570486,-0.424887858,1.0,3.5,0,0.75,9.717261905,2.0,2.5,0,2.0,0.0,0,0,inf,0.4,-4.217261905000001,-0.0,1.227491469,0.0,0.0,2.5256334515,0.0,0,0.227491469,-1.0,11
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-68,stuZgy46jl,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.240506329,-0.261101571,-1.435995788,0.0,0.0,0,0.0,7.25,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-2.25,-inf,1.9989163429999999,-1.0,0.0,2.3797468355,1.0,0,0.998916343,0.998916343,5
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-69,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,14.0,-0.011094183,-0.589626176,-1.929508231,0.0,0.5,0,0.0,8.325757576,0.0,0.0,0,0.0,0.0,0,0,14.0,0.0,5.674242423999999,-inf,0.0010827850000000305,-1.0,0.0,6.9944529085,1.0,0,0.999999128,0.999999128,12
